,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes,runtime,Horror
1370,2,2015-03-06,Road Hard,1500000,113169,113169,0.075446,2015,tt3110770,Road Hard,Road Hard,98.0,Comedy,6.1,1681,sweet spot,False
1371,6,2015-09-28,Me You and Five Bucks,1500000,2105,2105,0.0014033333333333333,2015,tt2265431,Me You and Five Bucks,Me You and Five Bucks,93.0,"Comedy,Drama,Romance",5.4,91,under,False
1372,7,2014-10-17,Housebound,1500000,0,236863,0.15790866666666667,2014,tt3504048,Housebound,Housebound,107.0,"Comedy,Horror,Mystery",6.8,29757,sweet spot,True
1373,8,2018-07-20,Teefa in Trouble,1500000,0,98806,0.06587066666666666,2018,tt8043306,Teefa in Trouble,Teefa in Trouble,155.0,"Action,Comedy,Crime",7.4,2724,over,False
1374,10,2014-04-17,Closer to the Moon,1500000,0,5396,0.0035973333333333335,2014,tt2017486,Closer to the Moon,Closer to the Moon,112.0,"Comedy,Crime,Drama",7.0,3585,sweet spot,False
1375,12,2011-06-03,The Lion of Judah,1500000,0,0,0.0,2011,tt1212022,The Lion of Judah,The Lion of Judah,87.0,Animation,3.8,511,under,False
1376,13,2014-11-11,Once Upon a Time in Queens,1500000,0,0,0.0,2014,tt1639397,Once Upon a Time in Queens,Last I Heard,98.0,"Comedy,Drama",6.2,354,sweet spot,False
1377,15,2015-05-26,Mutant World,1500000,0,0,0.0,2015,tt3626436,Mutant World,Mutant World,82.0,Sci-Fi,2.8,587,under,False
1378,16,2015-11-20,#Horror,1500000,0,0,0.0,2015,tt3526286,#Horror,#Horror,101.0,"Crime,Drama,Horror",3.0,3092,sweet spot,True
1379,17,2015-09-08,Checkmate,1500000,0,0,0.0,2015,tt1675846,Checkmate,Checkmate,121.0,"Drama,Mystery",4.7,27,over,False
1380,21,2015-11-20,Mustang,1400000,845464,5552584,3.9661314285714284,2015,tt3966404,Mustang,Mustang,97.0,Drama,7.6,30899,sweet spot,False
1381,23,2014-10-03,La chambre bleue,1400000,260441,1945420,1.3895857142857142,2014,tt4586720,La chambre bleue,La chambre bleue,48.0,Documentary,6.2,6,under,False
1382,25,2013-04-05,Eddie: The Sleepwalking Cannibal,1400000,1632,1632,0.0011657142857142858,2013,tt1480658,Eddie: The Sleepwalking Cannibal,Eddie,90.0,"Comedy,Horror",5.6,1364,under,True
1383,28,2014-12-31,House at the End of the Drive,1400000,0,0,0.0,2014,tt0464054,House at the End of the Drive,House at the End of the Drive,91.0,"Horror,Thriller",6.5,331,under,True
1384,38,2015-01-30,Above and Beyond,1300000,288751,288751,0.22211615384615385,2015,tt2704752,Above and Beyond,Above and Beyond,90.0,"Adventure,Documentary,History",7.7,506,under,False
1385,44,2011-05-24,Forget Me Not,1300000,0,13465,0.010357692307692307,2011,tt1431065,Forget Me Not,Forget Me Not,93.0,Romance,6.6,1835,under,False
1386,46,2015-06-26,The Algerian,1300000,0,0,0.0,2015,tt1681370,The Algerian,The Algerian,99.0,"Action,Romance,Thriller",5.3,195,sweet spot,False
1387,51,2014-10-17,Dear White People,1250000,4404154,5403771,4.3230168,2014,tt2235108,Dear White People,Dear White People,108.0,"Comedy,Drama,Romance",6.1,23321,sweet spot,False
1388,52,2013-04-19,Filly Brown,1250000,2850357,2940411,2.3523288,2013,tt1869425,Filly Brown,Filly Brown,80.0,"Drama,Music",5.7,1003,under,False
1389,54,2016-12-31,Bodom,1250000,0,726460,0.581168,2016,tt3669462,Bodom,Bodom,65.0,"Horror,Mystery,Thriller",5.6,308,under,True
1390,56,2015-01-13,Da Sweet Blood of Jesus,1250000,0,0,0.0,2015,tt3104930,Da Sweet Blood of Jesus,Da Sweet Blood of Jesus,123.0,"Comedy,Romance,Thriller",4.1,1212,over,False
1391,66,2013-04-19,Home Run,1200000,2859955,2859955,2.3832958333333334,2013,tt1669617,Home Run,Home Run,82.0,"Drama,Family,Sport",4.2,66,under,False
1392,72,2012-04-13,Blue Like Jazz,1200000,595018,595018,0.49584833333333334,2012,tt1758575,Blue Like Jazz,Blue Like Jazz,108.0,"Comedy,Drama",5.9,2810,sweet spot,False
1393,77,2018-02-06,Blood Feast,1200000,8708,8708,0.0072566666666666665,2018,tt4847546,Blood Feast,Blood Feast,90.0,Horror,4.9,653,under,True
1394,83,2012-08-28,Below Zero,1200000,0,0,0.0,2012,tt1641388,Below Zero,Below Zero,99.0,Thriller,4.4,740,sweet spot,False
1395,84,2012-09-07,Crowsnest,1200000,0,0,0.0,2012,tt2180333,Crowsnest,Crowsnest,84.0,"Horror,Mystery,Thriller",3.9,1481,under,True
1396,85,2012-09-14,Airborne,1200000,0,0,0.0,2012,tt1827354,Airborne,Airborne,81.0,"Comedy,Crime,Horror",3.9,2248,under,True
1397,87,2015-02-03,Bleeding Hearts,1200000,0,0,0.0,2015,tt2622294,Bleeding Hearts,Bleeding Hearts,100.0,Horror,3.4,123,sweet spot,True
1398,88,2013-12-31,The Wicked Within,1200000,0,0,0.0,2013,tt1943014,The Wicked Within,The Wicked Within,84.0,Horror,4.5,1123,under,True
1399,100,2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,0.051355454545454544,2012,tt1534085,Beyond the Black Rainbow,Beyond the Black Rainbow,110.0,"Horror,Sci-Fi,Thriller",6.0,10765,sweet spot,True
1400,2,2014-11-21,The Sleepwalker,1100000,2636,2636,0.0023963636363636366,2014,tt2723576,The Sleepwalker,The Sleepwalker,91.0,Drama,4.9,632,under,False
1401,3,2017-03-07,Departure,1100000,0,27561,0.025055454545454544,2017,tt2248739,Departure,Departure,109.0,"Drama,Romance",6.7,1680,sweet spot,False
1402,8,2013-12-31,The Vatican Exorcisms,1100000,0,0,0.0,2013,tt3043194,The Vatican Exorcisms,The Vatican Exorcisms,76.0,Horror,2.5,413,under,True
1403,12,2012-01-06,The Devil Inside,1000000,53262945,101759490,101.75949,2012,tt1560985,The Devil Inside,The Devil Inside,83.0,Horror,4.2,33522,under,True
1404,14,2015-04-17,Unfriended,1000000,32789645,64364198,64.364198,2015,tt3713166,Unfriended,Unfriended,83.0,"Horror,Mystery,Thriller",5.6,62043,under,True
1405,17,2013-08-23,You're Next,1000000,18494006,26887177,26.887177,2013,tt1853739,You're Next,You're Next,95.0,"Action,Comedy,Horror",6.6,79451,sweet spot,True
1406,18,2012-05-25,Chernobyl Diaries,1000000,18119640,42411721,42.411721,2012,tt1991245,Chernobyl Diaries,Chernobyl Diaries,86.0,"Horror,Mystery,Thriller",5.0,60304,under,True
1407,29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,16.434588,2018,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,92.0,"Crime,Horror,Mystery",5.9,13822,under,True
1408,31,2015-09-25,The Green Inferno,1000000,7192291,12931420,12.93142,2015,tt2403021,The Green Inferno,The Green Inferno,100.0,"Adventure,Horror",5.3,33239,sweet spot,True
1409,32,2017-02-03,I Am Not Your Negro,1000000,7123919,9617402,9.617402,2017,tt5804038,I Am Not Your Negro,I Am Not Your Negro,93.0,Documentary,7.8,13948,under,False
1410,33,2012-10-19,The Sessions,1000000,6002451,11495204,11.495204,2012,tt1866249,The Sessions,The Sessions,95.0,"Biography,Comedy,Drama",7.2,39731,sweet spot,False
1411,35,2012-03-23,October Baby,1000000,5355847,5391992,5.391992,2012,tt1720182,October Baby,October Baby,107.0,Drama,6.8,6903,sweet spot,False
1412,36,2014-09-12,The Skeleton Twins,1000000,5284309,5797192,5.797192,2014,tt1571249,The Skeleton Twins,The Skeleton Twins,93.0,"Comedy,Drama,Romance",6.8,36793,under,False
1413,41,2014-06-06,Obvious Child,1000000,3122616,3324070,3.32407,2014,tt2910274,Obvious Child,Obvious Child,84.0,"Comedy,Drama,Romance",6.8,21536,under,False
1414,42,2011-10-21,Martha Marcy May Marlene,1000000,2981038,5438911,5.438911,2011,tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,102.0,"Drama,Mystery,Thriller",6.9,45873,sweet spot,False
1415,56,2017-08-18,Patti Cake$,1000000,800148,1471090,1.47109,2017,tt6288250,Patti Cake$,Patti Cake$,109.0,"Drama,Music",6.7,8581,sweet spot,False
1416,58,2014-05-09,Palo Alto,1000000,767732,1156309,1.156309,2014,tt2479800,Palo Alto,Palo Alto,100.0,Drama,6.2,25402,sweet spot,False
1417,62,2011-07-29,The Future,1000000,568662,1239174,1.239174,2011,tt1235170,The Future,The Future,91.0,"Drama,Fantasy,Romance",6.2,7648,under,False
1418,64,2014-10-24,23 Blast,1000000,549185,549185,0.549185,2014,tt2304459,23 Blast,23 Blast,98.0,"Drama,Family,Sport",6.5,1567,sweet spot,False
1419,66,2013-07-19,The Act of Killing,1000000,486919,1227316,1.227316,2013,tt2375605,The Act of Killing,The Act of Killing,117.0,"Crime,Documentary",8.2,31115,over,False
1420,70,2014-07-18,I Origins,1000000,336472,852399,0.852399,2014,tt2884206,I Origins,I Origins,106.0,"Drama,Romance,Sci-Fi",7.4,104718,sweet spot,False
1421,71,2014-11-28,Antarctica: A Year on Ice,1000000,288757,288757,0.288757,2014,tt2361700,Antarctica: A Year on Ice,Antarctica: A Year on Ice,91.0,"Adventure,Biography,Documentary",7.6,3004,under,False
1422,74,2016-04-08,The Invitation,1000000,231738,354836,0.354836,2016,tt2400463,The Invitation,The Invitation,100.0,"Drama,Horror,Mystery",6.7,70213,sweet spot,True
1423,81,2012-06-01,Hardflip,1000000,96734,96734,0.096734,2012,tt1907639,Hardflip,Hardflip,112.0,"Action,Drama",5.6,673,sweet spot,False
1424,82,2016-03-11,Creative Control,1000000,63014,63014,0.063014,2016,tt3277624,Creative Control,Creative Control,97.0,"Drama,Sci-Fi",5.4,1951,sweet spot,False
1425,84,2011-07-01,The Perfect Host,1000000,48764,51587,0.051587,2011,tt1334553,The Perfect Host,The Perfect Host,93.0,"Comedy,Crime,Thriller",6.8,23378,under,False
1426,88,2015-02-13,Hits,1000000,15156,15156,0.015156,2015,tt3145220,Hits,Hits,96.0,"Comedy,Drama",5.8,1706,sweet spot,False
1427,92,2014-10-17,Camp X-Ray,1000000,9837,101053,0.101053,2014,tt2994190,Camp X-Ray,Camp X-Ray,117.0,"Drama,War",6.9,36700,over,False
1428,94,2015-04-10,The Sisterhood of Night,1000000,6870,6870,0.00687,2015,tt1015471,The Sisterhood of Night,The Sisterhood of Night,104.0,"Drama,Mystery,Thriller",6.2,1888,sweet spot,False
1429,100,2013-12-31,Heli,1000000,0,552614,0.552614,2013,tt2852376,Heli,Heli,105.0,"Crime,Drama,Romance",6.8,4379,sweet spot,False
1430,1,2015-12-31,Karachi se Lahore,1000000,0,17721,0.017721,2015,tt4590482,Karachi se Lahore,Karachi se Lahore,143.0,"Adventure,Comedy,Family",6.6,1198,over,False
1431,3,2015-12-11,American Hero,1000000,0,26,2.6e-05,2015,tt4733536,American Hero,American Hero,86.0,"Action,Comedy,Drama",4.9,3661,under,False
1432,11,2012-03-20,Snow White: A Deadly Summer,1000000,0,0,0.0,2012,tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,83.0,Horror,2.2,679,under,True
1433,12,2012-10-09,Truth or Die,1000000,0,0,0.0,2012,tt1838722,Truth or Die,Truth or Dare,96.0,"Horror,Mystery",5.6,8123,sweet spot,True
1434,13,2013-05-14,Black Rock,1000000,0,0,0.0,2013,tt1930294,Black Rock,Black Rock,83.0,"Horror,Thriller",4.8,7596,under,True
1435,14,2014-01-07,Hidden Away,1000000,0,0,0.0,2014,tt3289362,Hidden Away,A escondidas,96.0,"Drama,Romance",7.1,1820,sweet spot,False
1436,15,2013-10-04,My Last Day Without You,1000000,0,0,0.0,2013,tt1679248,My Last Day Without You,My Last Day Without You,90.0,"Comedy,Drama,Romance",5.7,1178,under,False
1437,16,2013-10-08,Zombie Hunter,1000000,0,0,0.0,2013,tt2446502,Zombie Hunter,Zombie Hunter,93.0,"Action,Comedy,Horror",3.5,2372,under,True
1438,17,2014-12-31,Doc Holliday's Revenge,1000000,0,0,0.0,2014,tt3359872,Doc Holliday's Revenge,Stranded,84.0,Western,3.8,104,under,False
1439,18,2014-06-24,A Fine Step,1000000,0,0,0.0,2014,tt1604100,A Fine Step,A Fine Step,111.0,Drama,5.4,279,sweet spot,False
1440,19,2015-02-10,Fear Clinic,1000000,0,0,0.0,2015,tt2165765,Fear Clinic,Fear Clinic,95.0,Horror,5.0,6256,sweet spot,True
1441,21,2014-12-31,Bang Bang Baby,1000000,0,0,0.0,2014,tt2655734,Bang Bang Baby,Bang Bang Baby,90.0,"Drama,Fantasy,Musical",5.0,469,under,False
1442,22,2016-04-08,Hush,1000000,0,0,0.0,2016,tt2077772,Hush,Ja saapuu oikea yö,103.0,"Drama,Thriller",4.5,244,sweet spot,False
1443,23,2016-03-01,1982,1000000,0,0,0.0,2016,tt2388621,1982,1982,90.0,Drama,7.0,221,under,False
1444,25,2016-12-31,Chemical Cut,1000000,0,0,0.0,2016,tt3406296,Chemical Cut,Chemical Cut,83.0,Drama,5.4,111,under,False
1445,26,2015-12-22,Por amor en el caserio,1000000,0,0,0.0,2015,tt3107890,Por amor en el caserio,Por amor en el caserio,100.0,"Action,Drama,Romance",8.1,54,sweet spot,False
1446,30,2014-01-10,Banshee Chapter,950000,0,78122,0.08223368421052632,2014,tt2011276,Banshee Chapter,Banshee Chapter,87.0,"Horror,Sci-Fi,Thriller",5.5,8219,under,True
1447,32,2014-08-12,Jesse,950000,0,0,0.0,2014,tt1653203,Jesse,Jesse,120.0,"Action,Crime,Drama",4.9,96,over,False
1448,33,2015-03-03,Ask Me Anything,950000,0,0,0.0,2015,tt2505294,Ask Me Anything,Ask Me Anything,100.0,Drama,6.1,10680,sweet spot,False
1449,34,2012-04-13,L!fe Happens,930000,30905,30905,0.03323118279569892,2012,tt1726589,L!fe Happens,L!fe Happens,100.0,Comedy,5.6,7229,sweet spot,False
1450,35,2017-05-12,Lowriders,916000,6179955,6188421,6.755918122270742,2017,tt1366338,Lowriders,Lowriders,98.0,"Adventure,Crime,Drama",5.7,1954,sweet spot,False
1451,36,2014-11-21,Food Chains,913000,0,176,0.0001927710843373494,2014,tt2141739,Food Chains,Food Chains,83.0,Documentary,7.2,328,under,False
1452,38,2013-07-12,Fruitvale Station,900000,16098998,17549645,19.499605555555554,2013,tt2334649,Fruitvale Station,Fruitvale Station,85.0,"Biography,Drama,Romance",7.5,68187,under,False
1453,39,2016-04-01,Meet the Blacks,900000,9097072,9097072,10.107857777777777,2016,tt4191580,Meet the Blacks,Meet the Blacks,94.0,"Comedy,Horror",5.9,34669,sweet spot,True
1454,41,2011-08-26,Circumstance,900000,454121,958978,1.0655311111111112,2011,tt1684628,Circumstance,Circumstance,107.0,Drama,5.9,7055,sweet spot,False
1455,43,2012-04-27,The Giant Mechanical Man,900000,7396,7396,0.008217777777777777,2012,tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,95.0,"Comedy,Drama,Romance",6.7,8921,sweet spot,False
1456,44,2013-04-05,The Brass Teapot,900000,6997,413733,0.45970333333333335,2013,tt1935902,The Brass Teapot,The Brass Teapot,101.0,"Comedy,Fantasy,Thriller",6.4,13746,sweet spot,False
1457,51,2015-08-28,Windsor Drive,850000,3256,3256,0.0038305882352941177,2015,tt2311428,Windsor Drive,Windsor Drive,90.0,"Mystery,Thriller",3.2,193,under,False
1458,69,2014-09-19,Not Cool,800000,35688,35688,0.04461,2014,tt3569356,Not Cool,Not Cool,93.0,"Comedy,Drama,Romance",4.5,5089,under,False
1459,70,2012-02-03,Kill List,800000,29063,462206,0.5777575,2012,tt1788391,Kill List,Kill List,95.0,"Crime,Drama,Horror",6.4,32807,sweet spot,True
1461,75,2011-09-09,Kevin Hart: Laugh at My Pain,750000,7706436,7712436,10.283248,2011,tt1999192,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,89.0,"Comedy,Documentary",7.4,5081,under,False
1462,77,2012-06-08,Safety Not Guaranteed,750000,4010957,4422318,5.896424,2012,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,86.0,"Comedy,Drama,Romance",7.0,111907,under,False
1463,78,2012-02-03,The Innkeepers,750000,78396,1011535,1.3487133333333334,2012,tt1594562,The Innkeepers,The Innkeepers,101.0,"Drama,Horror,Mystery",5.5,31089,sweet spot,True
1465,86,2016-01-05,Adulterers,750000,0,0,0.0,2016,tt4044464,Adulterers,Avouterie,91.0,"Crime,Drama,Thriller",5.2,1377,under,False
1466,93,2017-08-04,Columbus,700000,1017107,1110511,1.5864442857142858,2017,tt5203734,Columbus,Columbus,127.0,Comedy,7.3,42,over,False
1467,96,2015-03-13,Walter,700000,0,0,0.0,2015,tt2016335,Walter,Walter,94.0,"Comedy,Drama",5.4,1747,sweet spot,False
1468,100,2013-10-11,Escape from Tomorrow,650000,171962,171962,0.2645569230769231,2013,tt2187884,Escape from Tomorrow,Escape from Tomorrow,90.0,"Drama,Fantasy,Horror",5.2,8665,under,True
1469,2,2012-12-31,After,650000,0,0,0.0,2012,tt1147681,After,After,99.0,"Drama,Mystery",4.7,129,sweet spot,False
1470,3,2014-12-31,The Hadza: Last of the First,650000,0,0,0.0,2014,tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,71.0,Documentary,7.7,10,under,False
1471,5,2013-12-31,Treachery,625000,0,0,0.0,2013,tt2380301,Treachery,Treachery,67.0,"Drama,Thriller",3.7,391,under,False
1472,12,2014-05-02,Water & Power,600000,42557,42557,0.07092833333333333,2014,tt2052015,Water & Power,Water & Power,88.0,"Crime,Drama",6.2,99,under,False
1473,15,2015-05-22,Drunk Wedding,600000,3301,3301,0.005501666666666667,2015,tt1950135,Drunk Wedding,Drunk Wedding,81.0,Comedy,4.6,729,under,False
1474,16,2016-03-04,They Will Have to Kill Us First,600000,0,7943,0.013238333333333333,2016,tt4333662,They Will Have to Kill Us First,They Will Have to Kill Us First,100.0,Documentary,7.3,112,sweet spot,False
1475,18,2014-08-08,The Maid's Room,600000,0,0,0.0,2014,tt2263814,The Maid's Room,The Maid's Room,98.0,Thriller,4.5,882,sweet spot,False
1476,19,2014-12-31,Light from the Darkroom,600000,0,0,0.0,2014,tt3130704,Light from the Darkroom,Light from the Darkroom,90.0,"Action,Drama,Thriller",6.1,11,under,False
1477,20,2015-02-24,Irreplaceable,600000,0,0,0.0,2015,tt3721958,Irreplaceable,Irreplaceable,109.0,Documentary,7.5,30,sweet spot,False
1478,22,2011-07-29,The Harvest/La Cosecha,560000,3709,3709,0.006623214285714286,2011,tt1981703,The Harvest/La Cosecha,The Harvest/La Cosecha,80.0,Documentary,7.1,63,under,False
1479,23,2015-12-31,Julija in alfa Romeo,560000,0,8462,0.015110714285714286,2015,tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,83.0,Comedy,5.8,116,under,False
1480,27,2014-09-12,Faith Connections,550000,9111,9111,0.016565454545454546,2014,tt2768766,Faith Connections,Faith Connections,115.0,"Biography,Documentary,Drama",7.1,149,sweet spot,False
1481,28,2012-03-06,High Road,546173,0,0,0.0,2012,tt1692084,High Road,High Road,87.0,Comedy,5.4,1508,under,False
1482,39,2011-07-08,Sholem Aleichem: Laughing in the Darkness,500000,1131261,1131261,2.262522,2011,tt1976608,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,93.0,Documentary,6.8,157,under,False
1483,45,2013-08-23,Drinking Buddies,500000,343706,407100,0.8142,2013,tt2265398,Drinking Buddies,Drinking Buddies,90.0,"Comedy,Drama,Romance",6.1,53546,under,False
1484,52,2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,152449,152449,0.304898,2013,tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,88.0,Documentary,7.1,882,under,False
1485,53,2012-09-28,The Other Dream Team,500000,134109,314444,0.628888,2012,tt1606829,The Other Dream Team,The Other Dream Team,89.0,"Documentary,Sport",8.4,3332,under,False
1486,55,2011-04-01,Rubber,500000,100370,680914,1.361828,2011,tt1612774,Rubber,Rubber,82.0,"Comedy,Fantasy,Horror",5.8,31316,under,True
1487,65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,1822,0.003644,2014,tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,82.0,"Action,Biography,Documentary",6.7,47,under,False
1488,66,2013-06-28,Detention of the Dead,500000,1778,1778,0.003556,2013,tt1865346,Detention of the Dead,Detention of the Dead,87.0,"Action,Adventure,Comedy",4.6,2414,under,False
1489,67,2018-05-11,Higher Power,500000,528,528,0.001056,2018,tt2924392,Higher Power,Higher Power,93.0,"Action,Sci-Fi,Thriller",5.3,2152,under,False
1490,73,2012-04-03,Enter Nowhere,500000,0,0,0.0,2012,tt1631707,Enter Nowhere,Enter Nowhere,90.0,"Mystery,Sci-Fi,Thriller",6.6,7298,under,False
1491,74,2012-07-17,Girls Gone Dead,500000,0,0,0.0,2012,tt1884318,Girls Gone Dead,Girls Gone Dead,104.0,"Comedy,Horror",3.5,2230,sweet spot,True
1492,77,2015-07-24,The Outrageous Sophie Tucker,500000,0,0,0.0,2015,tt2825768,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,96.0,Documentary,7.3,60,sweet spot,False
1493,78,2015-03-10,Subconscious,500000,0,0,0.0,2015,tt1764615,Subconscious,Subconscious,72.0,Horror,4.5,172,under,True
1494,79,2015-04-14,Roadside,500000,0,0,0.0,2015,tt1958007,Roadside,Roadside,90.0,"Drama,Horror,Mystery",3.8,361,under,True
1495,80,2014-12-31,Diamond Ruff,500000,0,0,0.0,2014,tt2111292,Diamond Ruff,Diamond Ruff,82.0,Action,4.3,65,under,False
1496,81,2015-02-10,Love in the Time of Monsters,500000,0,0,0.0,2015,tt2403415,Love in the Time of Monsters,Love in the Time of Monsters,97.0,"Comedy,Horror",5.5,183,sweet spot,True
1497,83,2015-12-31,Fight to the Finish,500000,0,0,0.0,2015,tt3152288,Fight to the Finish,Fight to the Finish,94.0,"Action,Romance,Sport",3.6,109,sweet spot,False
1498,84,2013-12-31,Bucky and the Squirrels,500000,0,0,0.0,2013,tt3126876,Bucky and the Squirrels,Bucky and the Squirrels,82.0,Comedy,4.2,61,under,False
1500,87,2015-08-11,Alleluia! The Devil's Carnival,500000,0,0,0.0,2015,tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,97.0,"Horror,Musical",6.9,534,sweet spot,True
1501,89,2014-12-31,The Sound and the Shadow,500000,0,0,0.0,2014,tt2190180,The Sound and the Shadow,The Sound and the Shadow,90.0,"Comedy,Mystery,Thriller",7.9,37,under,False
1502,90,2015-12-31,Rodeo Girl,500000,0,0,0.0,2015,tt4062896,Rodeo Girl,Rodeo Girl,108.0,"Adventure,Family",5.8,175,sweet spot,False
1503,100,2014-07-11,As It Is in Heaven,450000,13486,13486,0.02996888888888889,2014,tt2176228,As It Is in Heaven,As It Is in Heaven,86.0,Drama,7.3,73,under,False
