,Unnamed: 0,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes
607,2554,55,2013-01-04,Texas Chainsaw 3D,20000000,34341945,47666013,2.38330065,2013,tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,92.0,"Horror,Thriller",4.8,41784
608,2564,65,2011-08-31,The Debt,20000000,31177548,46604054,2.3302027,2011,tt1226753,The Debt,The Debt,113.0,"Drama,Thriller",6.9,61046
609,2575,76,2013-08-23,The World's End,20000000,26004851,47508505,2.37542525,2013,tt1213663,The World's End,The World's End,109.0,"Action,Comedy,Sci-Fi",7.0,235308
610,2580,81,2018-12-25,On the Basis of Sex,20000000,24622687,38073377,1.90366885,2018,tt4669788,On the Basis of Sex,On the Basis of Sex,120.0,"Biography,Drama",6.9,12083
611,2581,82,2014-02-14,Endless Love,20000000,23438250,34718173,1.73590865,2014,tt2318092,Endless Love,Endless Love,104.0,"Drama,Romance",6.3,37869
612,2583,84,2011-07-01,Monte Carlo,20000000,23186769,39686769,1.98433845,2011,tt1067774,Monte Carlo,Monte Carlo,109.0,"Adventure,Comedy,Family",5.8,38731
613,2586,87,2017-06-16,Rough Night,20000000,22105643,46844357,2.34221785,2017,tt4799050,Rough Night,Rough Night,101.0,"Comedy,Crime,Thriller",5.2,39447
614,2593,94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,1.63040095,2015,tt1741273,Secret in Their Eyes,Secret in Their Eyes,111.0,"Crime,Drama,Mystery",6.3,37455
615,2610,11,2017-09-29,Flatliners,20000000,16883115,45173738,2.2586869,2017,tt2039338,Flatliners,Flatliners,109.0,"Drama,Horror,Mystery",5.2,33752
616,2621,22,2012-04-13,Lockout,20000000,14326865,33943049,1.69715245,2012,tt1592525,Lockout,Lockout,95.0,"Action,Sci-Fi,Thriller",6.1,89554
617,2623,24,2011-09-30,What's Your Number?,20000000,14011084,30163785,1.50818925,2011,tt0770703,What's Your Number?,What's Your Number?,106.0,"Comedy,Romance",6.1,67922
618,2626,27,2015-10-30,Burnt,20000000,13651946,36773510,1.8386755000000001,2015,tt2503944,Burnt,Burnt,101.0,"Comedy,Drama",6.6,95988
619,2632,33,2016-02-26,Triple 9,20000000,12639297,25943792,1.2971896,2016,tt1712261,Triple 9,Triple 9,115.0,"Crime,Thriller",6.3,60369
620,2633,34,2016-09-02,The Light Between Oceans,20000000,12545979,22281732,1.1140866000000003,2016,tt2547584,The Light Between Oceans,The Light Between Oceans,133.0,"Drama,Romance",7.2,46247
621,2677,78,2012-09-07,The Cold Light of Day,20000000,3763583,25361206,1.2680603000000001,2012,tt1366365,The Cold Light of Day,The Cold Light of Day,93.0,"Action,Thriller",4.9,33039
622,2707,8,2012-12-31,Zambezia,20000000,0,34454336,1.7227168000000002,2012,tt1488181,Zambezia,Zambezia,83.0,"Adventure,Animation,Comedy",5.8,6010
623,2718,19,2017-12-01,The Shape of Water,19500000,63859435,195790794,10.040553538461538,2017,tt5580390,The Shape of Water,The Shape of Water,123.0,"Adventure,Drama,Fantasy",7.3,308112
624,2726,27,2011-06-24,Bad Teacher,19000000,100292856,215448997,11.339420894736842,2011,tt1284575,Bad Teacher,Bad Teacher,92.0,"Comedy,Romance",5.7,181189
625,2727,28,2016-08-12,Sausage Party,19000000,97670358,141344255,7.439171315789473,2016,tt1700841,Sausage Party,Sausage Party,89.0,"Adventure,Animation,Comedy",6.2,159111
626,2740,41,2013-11-08,The Book Thief,19000000,21488481,76086711,4.0045637368421065,2013,tt0816442,The Book Thief,The Book Thief,131.0,"Drama,War",7.6,119023
627,2763,64,2014-05-09,Neighbors,18000000,150086800,270944428,15.052468222222224,2014,tt2004420,Neighbors,Neighbors,97.0,Comedy,6.3,266020
628,2776,77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,5.116475444444443,2016,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,94.0,"Comedy,Romance",6.0,25933
629,2777,78,2015-09-11,The Perfect Guy,18000000,57027435,60278166,3.348787,2015,tt3862750,The Perfect Guy,The Perfect Guy,100.0,"Crime,Drama,Horror",5.6,8998
630,2779,80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000,52698535,73695194,4.094177444444443,2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,99.0,"Comedy,Family",6.6,23135
631,2782,83,2011-04-08,Soul Surfer,18000000,43853424,47158652,2.6199251111111117,2011,tt1596346,Soul Surfer,Soul Surfer,112.0,"Biography,Drama,Family",7.1,41659
632,2784,85,2018-06-29,Uncle Drew,18000000,42469946,46527161,2.5848422777777778,2018,tt7334528,Uncle Drew,Uncle Drew,103.0,"Comedy,Sport",5.7,9739
633,2785,86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,5.734171888888889,2014,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),119.0,"Comedy,Drama",7.7,519417
634,2789,90,2013-07-26,Blue Jasmine,18000000,33404871,102912961,5.717386722222222,2013,tt2334873,Blue Jasmine,Blue Jasmine,98.0,Drama,7.3,179453
635,2794,95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,2.287001833333333,2015,tt3623726,Ricki and the Flash,Ricki and the Flash,101.0,"Comedy,Drama,Music",5.9,20932
636,2797,98,2015-11-13,Love the Coopers,18000000,26302731,42227490,2.345971666666667,2015,tt2279339,Love the Coopers,Love the Coopers,107.0,"Comedy,Fantasy,Romance",5.8,18018
637,2803,4,2017-04-28,The Circle,18000000,20497844,40651864,2.2584368888888893,2017,tt2122313,The Circle,Cirkeln,144.0,"Drama,Fantasy,Horror",5.9,2396
638,2808,9,2016-01-15,Norm of the North,18000000,17062499,30535660,1.6964255555555556,2016,tt1594972,Norm of the North,Norm of the North,90.0,"Adventure,Animation,Comedy",3.6,7951
639,2810,11,2013-08-16,Jobs,18000000,16131410,43402515,2.4112508333333333,2013,tt2357129,Jobs,Jobs,128.0,"Biography,Drama",5.9,88788
640,2832,33,2014-04-11,The Railway Man,18000000,4438438,23910210,1.328345,2014,tt2058107,The Railway Man,The Railway Man,116.0,"Biography,Drama,Romance",7.1,34586
641,2865,66,2018-04-06,A Quiet Place,17000000,188024361,334522294,19.677782,2018,tt6347308,A Quiet Place,A Quiet Place,80.0,Documentary,6.6,18
642,2872,73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,4.284453529411763,2013,tt2083355,The Best Man Holiday,The Best Man Holiday,123.0,"Comedy,Drama",6.7,13967
643,2874,75,2012-09-28,Pitch Perfect,17000000,65001093,116044347,6.8261380588235285,2012,tt1981677,Pitch Perfect,Pitch Perfect,112.0,"Comedy,Music,Romance",7.2,256565
644,2876,77,2013-04-05,Evil Dead,17000000,54239856,97778356,5.7516680000000004,2013,tt1288558,Evil Dead,Evil Dead,91.0,"Fantasy,Horror,Thriller",6.5,146399
645,2880,81,2016-11-11,Almost Christmas,17000000,42065185,42493506,2.499618,2016,tt4649416,Almost Christmas,Almost Christmas,111.0,"Comedy,Drama",6.1,5212
646,2886,87,2011-03-04,Beastly,17000000,27865571,38028230,2.236954705882353,2011,tt1152398,Beastly,Beastly,86.0,"Drama,Fantasy,Romance",5.6,72599
647,2932,33,2012-05-25,Moonrise Kingdom,16000000,45512466,68848446,4.303027875,2012,tt1748122,Moonrise Kingdom,Moonrise Kingdom,94.0,"Adventure,Comedy,Drama",7.8,291750
648,2933,34,2011-11-25,The Artist,16000000,44667095,128256712,8.016044500000001,2011,tt1655442,The Artist,The Artist,100.0,"Comedy,Drama,Romance",7.9,217184
649,2938,39,2011-02-04,The Roommate,16000000,37300107,52545707,3.2841066875,2011,tt1265990,The Roommate,The Roommate,91.0,"Drama,Thriller",4.9,33062
650,2956,57,2014-10-03,Left Behind,16000000,14019924,20769209,1.2980755625,2014,tt2243377,Left Behind,Left Behind,86.0,"Horror,Mystery,Thriller",6.5,33
651,2970,71,2013-04-05,Trance,16000000,2322593,22594052,1.41212825,2013,tt1111235,Trance,Trance,83.0,Horror,4.6,77
652,2982,83,2018-12-21,Second Act,15700000,39282227,63288854,4.031137197452229,2018,tt2126357,Second Act,Second Act,103.0,"Comedy,Drama,Romance",5.8,13109
653,3001,2,2017-08-11,Annabelle: Creation,15000000,102092201,305384865,20.358991,2017,tt5140878,Annabelle: Creation,Annabelle: Creation,109.0,"Horror,Mystery,Thriller",6.5,90402
654,3005,6,2014-11-28,The Imitation Game,15000000,91125143,227740463,15.182697533333334,2014,tt2084970,The Imitation Game,The Imitation Game,114.0,"Biography,Drama,Thriller",8.0,620834
655,3008,9,2013-01-18,Mama,15000000,71628180,148095566,9.873037733333334,2013,tt1805319,Mama,Mama,50.0,Drama,4.5,6
656,3017,18,2012-02-03,The Woman in Black,15000000,54333290,128955898,8.597059866666667,2012,tt1596365,The Woman in Black,The Woman in Black,95.0,"Drama,Fantasy,Horror",6.4,165357
657,3020,21,2018-08-10,BlacKkKlansman,15000000,49275340,93017335,6.201155666666668,2018,tt7349662,BlacKkKlansman,BlacKkKlansman,135.0,"Biography,Crime,Drama",7.5,149005
658,3025,26,2013-02-22,Snitch,15000000,42930462,57907734,3.8605156000000003,2013,tt0882977,Snitch,Snitch,112.0,"Action,Drama,Thriller",6.5,78142
659,3027,28,2015-12-04,Krampus,15000000,42725475,61788393,4.1192262,2015,tt3850590,Krampus,Krampus,98.0,"Comedy,Fantasy,Horror",6.2,55400
660,3028,29,2012-09-21,End of Watch,15000000,41003371,57586606,3.8391070666666662,2012,tt1855199,End of Watch,End of Watch,109.0,"Action,Crime,Drama",7.6,211308
661,3032,33,2014-12-03,Wild,15000000,37880356,52460543,3.497369533333333,2014,tt2305051,Wild,Wild,115.0,"Adventure,Biography,Drama",7.1,110138
662,3034,35,2014-11-07,The Theory of Everything,15000000,35893537,123327692,8.221846133333333,2014,tt2980516,The Theory of Everything,The Theory of Everything,123.0,"Biography,Drama,Romance",7.7,361534
663,3035,36,2011-09-16,Drive,15000000,35060689,81357930,5.423862000000001,2011,tt0780504,Drive,Drive,100.0,"Crime,Drama",7.8,521495
664,3038,39,2018-11-23,The Favourite,15000000,34366783,94113929,6.2742619333333325,2018,tt5083738,The Favourite,The Favourite,119.0,"Biography,Drama,History",7.6,116011
665,3049,50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2.0092608,2014,tt2247476,When the Game Stands Tall,When the Game Stands Tall,115.0,"Drama,Family,Sport",6.7,14498
666,3056,57,2017-09-08,Home Again,15000000,27020284,37336874,2.489124933333333,2017,tt2121286,Home Again,Home Again,104.0,Drama,6.6,360
667,3060,61,2014-08-27,The November Man,15000000,25018119,34820335,2.321355666666667,2014,tt2402157,The November Man,The November Man,108.0,"Action,Crime,Thriller",6.3,59293
668,3066,67,2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,3.1340966,2013,tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,140.0,"Crime,Drama,Thriller",7.3,226765
669,3069,70,2016-04-29,Keanu,15000000,20591853,20688141,1.3792094,2016,tt4139124,Keanu,Keanu,100.0,"Action,Comedy,Crime",6.3,41560
670,3075,76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2.404592666666667,2014,tt1972571,A Most Wanted Man,A Most Wanted Man,122.0,"Crime,Drama,Thriller",6.8,67914
671,3078,79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,1.4679325333333333,2012,tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,95.0,Action,5.4,58185
672,3080,81,2019-02-01,Miss Bala,15000000,14998027,15362298,1.0241532,2019,tt1911600,Miss Bala,Miss Bala,113.0,"Crime,Drama,Thriller",6.5,8092
673,3081,82,2012-11-30,Killing Them Softly,15000000,14945541,39238443,2.6158962000000003,2012,tt1764234,Killing Them Softly,Killing Them Softly,97.0,"Crime,Thriller",6.2,124086
674,3083,84,2011-08-19,One Day,15000000,13843771,59168692,3.9445794666666663,2011,tt1563738,One Day,One Day,107.0,"Drama,Romance",7.0,128094
675,3089,90,2017-01-20,The Founder,15000000,12786053,24403192,1.6268794666666666,2017,tt2262282,The Founder,Der Gründer,108.0,"Comedy,Sci-Fi",5.9,33
676,3124,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,1.0369903333333332,2015,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,93.0,"Action,Comedy,Horror",6.3,40479
677,3153,54,2013-12-06,Khumba,15000000,0,20898221,1.3932147333333331,2013,tt1487931,Khumba,Khumba,85.0,"Adventure,Animation,Family",5.7,4984
678,3154,55,2015-05-05,A Few Best Men,15000000,0,17224539,1.1483026,2015,tt1640711,A Few Best Men,A Few Best Men,97.0,"Comedy,Romance",5.7,12069
679,3165,66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,8.52831703448276,2015,tt2268016,Magic Mike XXL,Magic Mike XXL,115.0,"Comedy,Drama,Music",5.6,48497
680,3180,81,2012-08-31,The Possession,14000000,49130588,82925064,5.9232188571428575,2012,tt0431021,The Possession,The Possession,92.0,"Horror,Mystery,Thriller",5.9,53649
681,3189,90,2012-01-13,The Iron Lady,14000000,29959436,115592104,8.256578857142857,2012,tt1007029,The Iron Lady,The Iron Lady,105.0,"Biography,Drama",6.4,96066
682,3215,16,2015-10-23,Suffragette,14000000,4702420,34044909,2.4317792142857138,2015,tt3077214,Suffragette,Suffragette,106.0,"Biography,Drama,History",6.9,34306
683,3217,18,2014-12-19,Mr. Turner,14000000,3958546,25187026,1.7990732857142857,2014,tt2473794,Mr. Turner,Mr. Turner,150.0,"Biography,Drama,History",6.8,22661
684,3235,36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2.447091555555556,2012,tt1931533,Seven Psychopaths,Seven Psychopaths,110.0,"Comedy,Crime",7.2,223493
685,3243,44,2014-09-12,No Good Deed,13200000,52543632,54323210,4.115394696969697,2014,tt2011159,No Good Deed,No Good Deed,84.0,"Action,Crime,Drama",5.6,16045
686,3247,48,2011-02-11,Justin Bieber: Never Say Never,13000000,73013910,99034125,7.618009615384616,2011,tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,105.0,"Documentary,Music",1.6,74978
687,3248,49,2018-07-04,The First Purge,13000000,69488745,136617305,10.509023461538463,2018,tt6133466,The First Purge,The First Purge,98.0,"Action,Horror,Sci-Fi",5.1,41741
688,3249,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,5.676825846153847,2016,tt4257926,Miracles from Heaven,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734
689,3253,54,2016-06-24,The Shallows,13000000,55121623,118763442,9.135649384615384,2016,tt4052882,The Shallows,The Shallows,86.0,"Drama,Horror,Thriller",6.3,106927
690,3257,58,2014-02-14,About Last Night,13000000,48637684,50445860,3.8804507692307686,2014,tt1826590,About Last Night,About Last Night,100.0,"Comedy,Romance",6.1,21078
691,3260,61,2014-10-10,St. Vincent,13000000,44137712,54837234,4.218248769230769,2014,tt2170593,St. Vincent,St. Vincent,102.0,"Comedy,Drama",7.3,89372
692,3261,62,2014-07-02,Earth to Echo,13000000,38934842,42174545,3.244195769230769,2014,tt2183034,Earth to Echo,Earth to Echo,91.0,"Adventure,Family,Sci-Fi",5.8,17627
693,3271,72,2015-04-10,Ex Machina,13000000,25440971,38358392,2.9506455384615387,2015,tt0470752,Ex Machina,Ex Machina,108.0,"Drama,Mystery,Sci-Fi",7.7,424542
694,3274,75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2.723292461538461,2016,tt2057392,Eye in the Sky,Eye in the Sky,102.0,"Drama,Thriller,War",7.3,72301
695,3275,76,2013-03-22,Admission,13000000,18007317,18733666,1.4410512307692307,2013,tt1814621,Admission,Admission,107.0,"Comedy,Drama,Romance",5.7,31849
696,3276,77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2.5437925384615383,2012,tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,103.0,Drama,8.0,422671
697,3279,80,2015-10-16,Room,13000000,14677674,36262783,2.7894448461538457,2015,tt3170832,Room,Room,118.0,"Drama,Thriller",8.2,316791
698,3280,81,2015-10-16,Woodlawn,13000000,14394097,14403703,1.1079771538461538,2015,tt4183692,Woodlawn,Woodlawn,123.0,"Drama,Sport",6.5,6070
699,3285,86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,9.367565153846154,2015,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,163.0,"Action,Comedy,Drama",8.0,63747
700,3298,99,2015-12-04,Youth,13000000,2703296,24001573,1.846274846153846,2015,tt2536448,Youth,Jeunesse,75.0,"Drama,Family",6.6,36
701,3302,3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,1.1483987692307691,2015,tt1524575,The Vatican Tapes,The Vatican Tapes,91.0,"Horror,Thriller",5.0,14822
702,3307,8,2015-08-14,Brothers,13000000,656688,17856688,1.3735913846153849,2015,tt1754838,Brothers,Veljekset,90.0,Drama,5.8,149
703,3313,14,2013-03-15,The Call,12800000,51872378,69821476,5.4548028125,2013,tt1911644,The Call,The Call,94.0,"Crime,Drama,Horror",6.7,103780
704,3315,16,2014-09-12,The Drop,12600000,10724389,19054534,1.5122646031746032,2014,tt1600196,The Drop,The Drop,106.0,"Crime,Drama",7.1,132161
705,3342,43,2014-06-06,The Fault in Our Stars,12000000,124872350,307166834,25.597236166666665,2014,tt2582846,The Fault in Our Stars,The Fault in Our Stars,126.0,"Drama,Romance",7.7,315135
706,3344,45,2012-04-20,Think Like a Man,12000000,91547205,113373764,9.447813666666667,2012,tt1621045,Think Like a Man,Think Like a Man,122.0,"Comedy,Romance",6.6,41043
707,3351,52,2012-02-24,Act of Valor,12000000,70012847,82497035,6.874752916666668,2012,tt1591479,Act of Valor,Act of Valor,110.0,"Action,Adventure,Drama",6.5,63787
708,3354,55,2012-02-03,Chronicle,12000000,64575175,123681790,10.306815833333333,2012,tt1706593,Chronicle,Chronicle,84.0,"Drama,Sci-Fi,Thriller",7.1,229258
709,3357,58,2012-03-02,Project X,12000000,54731865,103028188,8.585682333333333,2012,tt1636826,Project X,Project X,88.0,Comedy,6.7,177782
710,3359,60,2016-11-25,Lion,12000000,51739495,149570720,12.464226666666667,2016,tt3741834,Lion,Lion,118.0,"Biography,Drama",8.1,181601
711,3360,61,2018-05-04,Overboard,12000000,50316123,85369830,7.114152499999999,2018,tt1563742,Overboard,Overboard,112.0,"Comedy,Romance",5.9,25607
712,3364,65,2013-11-22,Philomena,12000000,37709979,98963392,8.246949333333333,2013,tt2431286,Philomena,Philomena,98.0,"Biography,Comedy,Drama",7.6,88704
713,3367,68,2015-07-24,Paper Towns,12000000,32000304,85450484,7.120873666666666,2015,tt3622592,Paper Towns,Paper Towns,109.0,"Comedy,Drama,Mystery",6.3,87742
714,3376,77,2016-08-12,Hell or High Water,12000000,27007844,37584304,3.132025333333333,2016,tt2582782,Hell or High Water,Hell or High Water,102.0,"Action,Crime,Drama",7.6,176469
